"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02199V02655","Sex","C01999V02434","ILO Economic Status","UNIT","VALUE"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","-","Both sexes","09","Unemployed seeking part-time work","Thousand","18.6"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","-","Both sexes","10","Not in labour force","Thousand","1163.6"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","-","Both sexes","11","Potential additional labour force","Thousand","21.5"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","-","Both sexes","12","Others not in labour force","Thousand","1142.2"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","3.4"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","-","All ILO economic status","Thousand","1628.1"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","01","In labour force","Thousand","1222.6"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","02","In employment","Thousand","1160.6"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","03","In employment full-time","Thousand","1076.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","04","In employment part-time","Thousand","84.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","07","Unemployed","Thousand","62"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","56.4"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","09","Unemployed seeking part-time work","Thousand","3.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","10","Not in labour force","Thousand","405.5"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","11","Potential additional labour force","Thousand","11.6"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","12","Others not in labour force","Thousand","393.9"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","1","Male","14","Unemployed seeking work as self-employed","Thousand","2.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","-","All ILO economic status","Thousand","1659.8"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","01","In labour force","Thousand","901.7"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","02","In employment","Thousand","857.4"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","03","In employment full-time","Thousand","584.7"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","04","In employment part-time","Thousand","272.7"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","07","Unemployed","Thousand","44.2"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","27.9"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","09","Unemployed seeking part-time work","Thousand","15.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","10","Not in labour force","Thousand","758.1"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","11","Potential additional labour force","Thousand","9.8"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","12","Others not in labour force","Thousand","748.3"
"QLF01C01","Persons aged 15 years and over","20052","2005Q2","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","-","All ILO economic status","Thousand","3314.6"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","01","In labour force","Thousand","2179.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","02","In employment","Thousand","2073.3"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","03","In employment full-time","Thousand","1701.1"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","04","In employment part-time","Thousand","372.2"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","07","Unemployed","Thousand","106"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","83.2"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","09","Unemployed seeking part-time work","Thousand","20.5"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","10","Not in labour force","Thousand","1135.2"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","11","Potential additional labour force","Thousand","20.3"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","12","Others not in labour force","Thousand","1114.9"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","2.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","-","All ILO economic status","Thousand","1643.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","01","In labour force","Thousand","1256.6"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","02","In employment","Thousand","1196.9"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","03","In employment full-time","Thousand","1107.1"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","04","In employment part-time","Thousand","89.8"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","07","Unemployed","Thousand","59.7"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","54.1"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","09","Unemployed seeking part-time work","Thousand","4.2"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","10","Not in labour force","Thousand","386.7"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","11","Potential additional labour force","Thousand","9.3"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","12","Others not in labour force","Thousand","377.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","1","Male","14","Unemployed seeking work as self-employed","Thousand","1.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","-","All ILO economic status","Thousand","1671.2"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","01","In labour force","Thousand","922.7"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","02","In employment","Thousand","876.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","03","In employment full-time","Thousand","594"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","04","In employment part-time","Thousand","282.4"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","07","Unemployed","Thousand","46.3"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","08","Unemployed seeking full-time work/future job-starter","Thousand","29.1"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","09","Unemployed seeking part-time work","Thousand","16.3"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","10","Not in labour force","Thousand","748.5"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","11","Potential additional labour force","Thousand","11"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","12","Others not in labour force","Thousand","737.5"
"QLF01C01","Persons aged 15 years and over","20053","2005Q3","2","Female","14","Unemployed seeking work as self-employed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","-","All ILO economic status","Thousand","3342.8"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","01","In labour force","Thousand","2162"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","02","In employment","Thousand","2070"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","03","In employment full-time","Thousand","1694.8"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","04","In employment part-time","Thousand","375.2"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","07","Unemployed","Thousand","91.9"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","08","Unemployed seeking full-time work/future job-starter","Thousand","72.7"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","09","Unemployed seeking part-time work","Thousand","16.7"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","10","Not in labour force","Thousand","1180.8"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","11","Potential additional labour force","Thousand","17.8"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","12","Others not in labour force","Thousand","1163"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","-","Both sexes","14","Unemployed seeking work as self-employed","Thousand","2.5"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","-","All ILO economic status","Thousand","1659.5"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","01","In labour force","Thousand","1246.8"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","02","In employment","Thousand","1194.2"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","03","In employment full-time","Thousand","1101.7"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","04","In employment part-time","Thousand","92.5"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","05","In employment part-time - not underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","06","In employment part-time - underemployed","Thousand",""
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","07","Unemployed","Thousand","52.6"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","08","Unemployed seeking full-time work/future job-starter","Thousand","48.1"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","09","Unemployed seeking part-time work","Thousand","3.1"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","10","Not in labour force","Thousand","412.7"
"QLF01C01","Persons aged 15 years and over","20054","2005Q4","1","Male","11","Potential additional labour force","Thousand","9.5"
