period,programme,scheme,scheme_description,basis,county,county_code,UGI,recipients
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,379.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,11216.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,15351.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,7411.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,3667.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,91.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,2744.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,5216.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,1597.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,13947.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,607.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,21935.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,30525.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,13768.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,3892.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,234.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,4154.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,7050.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,2054.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,2700.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,152.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,2493.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,4765.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,1624.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2479.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,130.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,4299.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,4395.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2309.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1454.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,77.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1737.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,2531.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Kilkenny,KK,2ae19629-1456-13a3-e055-000000000001,1057.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1378.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,79.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1658.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,2316.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Laois,LS,2ae19629-143e-13a3-e055-000000000001,1034.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,641.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,24.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,740.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,922.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Leitrim,LM,2ae19629-143f-13a3-e055-000000000001,475.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,3617.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,117.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,4208.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,6400.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Limerick,LK,2ae19629-1440-13a3-e055-000000000001,3257.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,942.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,31.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,839.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,1462.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Longford,LD,2ae19629-1441-13a3-e055-000000000001,608.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1995.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,63.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,3177.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,3344.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Louth,LH,2ae19629-1442-13a3-e055-000000000001,1725.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,2666.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,123.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,2618.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,3958.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Mayo,MO,2ae19629-1443-13a3-e055-000000000001,1479.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,2135.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,99.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,3996.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,3341.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Meath,MH,2ae19629-1444-13a3-e055-000000000001,1832.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,950.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,41.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,1205.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,1455.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Monaghan,MN,2ae19629-1445-13a3-e055-000000000001,555.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1584.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,59.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1566.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,2216.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Offaly,OY,2ae19629-1446-13a3-e055-000000000001,1142.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,1279.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,75.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,1238.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,1875.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Roscommon,RN,2ae19629-1447-13a3-e055-000000000001,877.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,1170.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,65.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,1336.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,2056.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Sligo,SO,2ae19629-1449-13a3-e055-000000000001,852.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,3179.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,117.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,3030.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,5494.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Tipperary,TY,2ae19629-144a-13a3-e055-000000000001,2244.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Unknown,XX,unknown,153.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Unknown,XX,unknown,27.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Unknown,XX,unknown,1662.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Unknown,XX,unknown,258.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Unknown,XX,unknown,1119.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1776.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,58.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,2348.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,3347.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Waterford,WD,2ae19629-144b-13a3-e055-000000000001,1569.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1456.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,72.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1702.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,2489.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Westmeath,WH,2ae19629-144c-13a3-e055-000000000001,1223.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,2900.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,104.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,2694.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,4572.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Wexford,WX,2ae19629-144d-13a3-e055-000000000001,2077.0
2016Q3,"Illness,Disability and Caring",CAR,Carers Allowance,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1786.0
2016Q3,"Illness,Disability and Caring",CARB,Carers Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,79.0
2016Q3,"Illness,Disability and Caring",DB,Illness Benefit,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,2404.0
2016Q3,"Illness,Disability and Caring",DPMA,Disability Allowance,Social Assistance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,3226.0
2016Q3,"Illness,Disability and Caring",INVP,Invalidity Pension,Social Insurance,Wicklow,WW,2ae19629-144e-13a3-e055-000000000001,1410.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,All,All,XX,373833.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,All,All,XX,96789.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,All,All,XX,121838.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,4188.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,1285.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Carlow,CW,2ae19629-143d-13a3-e055-000000000001,1457.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,4725.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,2524.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Cavan,CN,2ae19629-1448-13a3-e055-000000000001,1712.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,8732.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,3513.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Clare,CE,2ae19629-1450-13a3-e055-000000000001,2990.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,38657.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,10199.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Cork,CK,2ae19629-1451-13a3-e055-000000000001,13542.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,9997.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,7054.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Donegal,DL,2ae19629-1452-13a3-e055-000000000001,3522.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,94594.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,13789.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Dublin,DN,2ae19629-144f-13a3-e055-000000000001,30576.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,15410.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,7506.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Galway,GY,2ae19629-1453-13a3-e055-000000000001,5541.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,10679.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,5030.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Kerry,KY,2ae19629-1454-13a3-e055-000000000001,3850.0
2016Q3,Pensions,SPC,State Pension Contributory,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,12820.0
2016Q3,Pensions,SPNC,State Pension Non Contributory,Social Assistance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,2229.0
2016Q3,Pensions,WCP,Widow(er)'s Contributory Pension,Social Insurance,Kildare,KE,2ae19629-1455-13a3-e055-000000000001,4616.0
